Time(mm/dd/yyyy),Carbon dioxide(ppm),Temperature(°F),Relative humidity(%),Atmospheric pressure(hPa)
10/17/2022 5:49:00 AM,"1505","66.7","62","1007"
10/17/2022 5:50:00 AM,"1509","66.6","62","1007"
10/17/2022 5:51:00 AM,"1511","66.7","62","1007"
10/17/2022 5:52:00 AM,"1508","66.6","62","1007"
10/17/2022 5:53:00 AM,"1504","66.7","62","1007"
10/17/2022 5:54:00 AM,"1506","66.7","62","1007"
10/17/2022 5:55:00 AM,"1545","66.7","62","1006"
10/17/2022 5:56:00 AM,"1493","66.7","62","1007"
10/17/2022 5:57:00 AM,"1521","66.7","62","1007"
10/17/2022 5:58:00 AM,"1505","66.6","62","1007"
10/17/2022 5:59:00 AM,"1510","66.6","62","1007"
10/17/2022 6:00:00 AM,"1512","66.6","62","1007"
10/17/2022 6:01:00 AM,"1505","66.7","62","1007"
10/17/2022 6:02:00 AM,"1523","66.6","62","1006"
10/17/2022 6:03:00 AM,"1530","66.6","62","1006"
10/17/2022 6:04:00 AM,"1522","66.6","62","1006"
10/17/2022 6:05:00 AM,"1540","66.6","62","1006"
10/17/2022 6:06:00 AM,"1515","66.6","62","1006"
10/17/2022 6:07:00 AM,"1517","66.6","62","1006"
10/17/2022 6:08:00 AM,"1534","66.6","62","1006"
10/17/2022 6:09:00 AM,"1523","66.6","62","1006"
10/17/2022 6:10:00 AM,"1508","66.6","62","1006"
10/17/2022 6:11:00 AM,"1512","66.6","62","1006"
10/17/2022 6:12:00 AM,"1547","66.5","62","1006"
10/17/2022 6:13:00 AM,"1507","66.6","62","1006"
10/17/2022 6:14:00 AM,"1550","66.5","62","1006"
10/17/2022 6:15:00 AM,"1527","66.6","62","1006"
10/17/2022 6:16:00 AM,"1527","66.5","62","1006"
10/17/2022 6:17:00 AM,"1528","66.5","62","1006"
10/17/2022 6:18:00 AM,"1509","66.5","62","1006"
10/17/2022 6:19:00 AM,"1525","66.5","62","1006"
10/17/2022 6:20:00 AM,"1534","66.4","62","1006"
10/17/2022 6:21:00 AM,"1534","66.4","62","1006"
10/17/2022 6:22:00 AM,"1518","66.4","62","1006"
10/17/2022 6:23:00 AM,"1527","66.4","62","1006"
10/17/2022 6:24:00 AM,"1537","66.4","62","1006"
10/17/2022 6:25:00 AM,"1514","66.4","62","1006"
10/17/2022 6:26:00 AM,"1526","66.4","62","1006"
10/17/2022 6:27:00 AM,"1506","66.4","62","1006"
10/17/2022 6:28:00 AM,"1509","66.4","62","1006"
10/17/2022 6:29:00 AM,"1508","66.4","62","1006"
10/17/2022 6:30:00 AM,"1515","66.4","62","1006"
10/17/2022 6:31:00 AM,"1501","66.3","62","1006"
10/17/2022 6:32:00 AM,"1501","66.3","62","1006"
10/17/2022 6:33:00 AM,"1509","66.3","62","1006"
10/17/2022 6:34:00 AM,"1504","66.3","62","1006"
10/17/2022 6:35:00 AM,"1506","66.3","62","1006"
10/17/2022 6:36:00 AM,"1513","66.3","62","1006"
10/17/2022 6:37:00 AM,"1520","66.4","62","1006"
10/17/2022 6:38:00 AM,"1524","66.3","62","1006"
10/17/2022 6:39:00 AM,"1544","66.3","62","1006"
10/17/2022 6:40:00 AM,"1543","66.3","62","1006"
10/17/2022 6:41:00 AM,"1544","66.3","62","1006"
10/17/2022 6:42:00 AM,"1539","66.4","62","1006"
10/17/2022 6:43:00 AM,"1572","66.3","62","1006"
10/17/2022 6:44:00 AM,"1573","66.4","62","1006"
10/17/2022 6:45:00 AM,"1589","66.4","62","1006"
10/17/2022 6:46:00 AM,"1570","66.4","62","1006"
10/17/2022 6:47:00 AM,"1601","66.3","62","1006"
10/17/2022 6:48:00 AM,"1620","66.3","62","1006"
10/17/2022 6:49:00 AM,"1633","66.3","63","1006"
10/17/2022 6:50:00 AM,"1632","66.4","63","1007"
10/17/2022 6:51:00 AM,"1631","66.4","63","1007"
10/17/2022 6:52:00 AM,"1658","66.4","63","1006"
10/17/2022 6:53:00 AM,"1661","66.4","63","1007"
10/17/2022 6:54:00 AM,"1658","66.4","63","1006"
10/17/2022 6:55:00 AM,"1656","66.5","63","1007"
10/17/2022 6:56:00 AM,"1636","66.4","63","1007"
10/17/2022 6:57:00 AM,"1659","66.4","63","1007"
10/17/2022 6:58:00 AM,"1637","66.4","63","1007"
10/17/2022 6:59:00 AM,"1629","66.4","63","1007"
10/17/2022 7:00:00 AM,"1636","66.4","63","1006"
10/17/2022 7:01:00 AM,"1625","66.3","63","1006"
10/17/2022 7:02:00 AM,"1605","66.4","63","1006"
10/17/2022 7:03:00 AM,"1605","66.3","63","1006"
10/17/2022 7:04:00 AM,"1592","66.3","63","1006"
10/17/2022 7:05:00 AM,"1586","66.2","63","1007"
10/17/2022 7:06:00 AM,"1555","66.2","63","1006"
10/17/2022 7:07:00 AM,"1570","66.2","63","1006"
10/17/2022 7:08:18 AM,"1574","66.2","63","1006"
10/17/2022 7:09:18 AM,"1542","66.2","63","1006"
10/17/2022 7:10:18 AM,"1558","66.2","62","1006"
10/17/2022 7:11:18 AM,"1531","66.2","62","1007"
10/17/2022 7:12:18 AM,"1523","66.1","62","1007"
10/17/2022 7:13:18 AM,"1514","66.1","62","1006"
10/17/2022 7:14:18 AM,"1493","66.1","62","1007"
10/17/2022 7:15:18 AM,"1486","66.1","62","1007"
10/17/2022 7:16:18 AM,"1512","66.0","62","1007"
10/17/2022 7:17:18 AM,"1495","66.1","62","1007"
10/17/2022 7:18:18 AM,"1502","66.1","62","1007"
10/17/2022 7:19:18 AM,"1487","66.0","62","1007"
10/17/2022 7:20:18 AM,"1477","66.0","62","1007"
10/17/2022 7:21:18 AM,"1472","66.1","62","1007"
10/17/2022 7:22:18 AM,"1450","66.0","62","1006"
10/17/2022 7:23:18 AM,"1438","66.0","62","1007"
10/17/2022 7:24:18 AM,"1414","66.0","62","1006"
10/17/2022 7:25:18 AM,"1429","66.0","62","1006"
10/17/2022 7:26:18 AM,"1410","66.0","62","1006"
10/17/2022 7:27:18 AM,"1408","66.0","62","1006"
10/17/2022 7:28:18 AM,"1423","66.0","62","1006"
10/17/2022 7:29:18 AM,"1387","66.0","62","1006"
10/17/2022 7:30:18 AM,"1385","65.9","62","1006"
10/17/2022 7:31:18 AM,"1395","65.9","62","1006"
10/17/2022 7:32:18 AM,"1364","65.9","62","1006"
10/17/2022 7:33:18 AM,"1371","65.9","62","1006"
10/17/2022 7:34:18 AM,"1381","65.9","62","1006"
10/17/2022 7:35:18 AM,"1333","65.8","62","1006"
10/17/2022 7:36:18 AM,"1348","65.9","62","1007"
10/17/2022 7:37:18 AM,"1334","65.9","62","1006"
10/17/2022 7:38:18 AM,"1337","65.8","62","1007"
10/17/2022 7:39:18 AM,"1322","65.8","62","1006"
10/17/2022 7:40:18 AM,"1324","65.8","61","1006"
10/17/2022 7:41:18 AM,"1308","65.8","61","1007"
10/17/2022 7:42:18 AM,"1311","65.8","61","1006"
10/17/2022 7:43:18 AM,"1306","65.8","61","1007"
10/17/2022 7:44:18 AM,"1310","65.9","61","1007"
10/17/2022 7:45:18 AM,"1312","65.8","61","1007"
10/17/2022 7:46:18 AM,"1317","65.8","61","1007"
10/17/2022 7:47:18 AM,"1302","65.8","61","1007"
10/17/2022 7:48:18 AM,"1292","65.8","61","1007"
10/17/2022 7:49:18 AM,"1291","65.8","61","1006"
10/17/2022 7:50:18 AM,"1292","65.8","61","1007"
10/17/2022 7:51:18 AM,"1289","65.8","61","1007"
10/17/2022 7:52:18 AM,"1270","65.8","61","1007"
10/17/2022 7:53:18 AM,"1292","65.8","61","1007"
10/17/2022 7:54:18 AM,"1278","65.8","61","1007"
10/17/2022 7:55:18 AM,"1245","65.9","61","1006"
10/17/2022 7:56:18 AM,"1248","65.8","61","1007"
10/17/2022 7:57:18 AM,"1250","65.8","61","1007"
10/17/2022 7:58:18 AM,"1241","65.8","61","1007"
10/17/2022 7:59:18 AM,"1215","65.8","61","1007"
10/17/2022 8:00:18 AM,"1213","65.8","61","1007"
10/17/2022 8:01:18 AM,"1185","65.8","61","1006"
10/17/2022 8:02:18 AM,"1193","65.8","61","1006"
10/17/2022 8:03:18 AM,"1187","65.8","61","1006"
10/17/2022 8:04:18 AM,"1200","65.8","61","1006"
10/17/2022 8:05:18 AM,"1187","65.8","61","1006"
10/17/2022 8:06:18 AM,"1189","65.8","61","1006"
10/17/2022 8:07:18 AM,"1225","65.8","61","1006"
10/17/2022 8:08:18 AM,"1223","65.8","61","1006"
10/17/2022 8:09:18 AM,"1208","65.8","61","1006"
10/17/2022 8:10:18 AM,"1208","65.8","61","1006"
10/17/2022 8:11:18 AM,"1220","65.8","61","1006"
10/17/2022 8:12:18 AM,"1227","65.8","61","1006"
10/17/2022 8:13:18 AM,"1208","65.8","61","1006"
10/17/2022 8:14:18 AM,"1230","65.8","61","1006"
10/17/2022 8:15:18 AM,"1197","65.8","61","1006"
10/17/2022 8:16:18 AM,"1171","65.8","61","1006"
10/17/2022 8:17:18 AM,"1168","65.8","61","1006"
10/17/2022 8:18:18 AM,"1130","65.8","61","1006"
10/17/2022 8:19:18 AM,"1104","65.8","61","1006"
10/17/2022 8:20:18 AM,"1097","65.7","60","1006"
10/17/2022 8:21:18 AM,"1101","65.7","60","1006"
10/17/2022 8:22:18 AM,"1090","65.7","60","1006"
10/17/2022 8:23:18 AM,"1102","65.7","60","1006"
10/17/2022 8:24:18 AM,"1089","65.7","60","1006"
10/17/2022 8:25:18 AM,"1089","65.8","60","1006"
10/17/2022 8:26:18 AM,"1102","65.7","60","1006"
10/17/2022 8:27:18 AM,"1075","65.8","60","1006"
10/17/2022 8:28:18 AM,"1087","65.7","60","1006"
10/17/2022 8:29:18 AM,"1075","65.7","60","1006"
10/17/2022 8:30:18 AM,"1099","65.7","60","1006"
10/17/2022 8:31:18 AM,"1094","65.7","60","1006"
10/17/2022 8:32:18 AM,"1092","65.8","60","1006"
10/17/2022 8:33:18 AM,"1071","65.8","60","1006"
10/17/2022 8:34:18 AM,"1080","65.8","60","1007"
10/17/2022 8:35:18 AM,"1060","65.8","60","1006"
10/17/2022 8:36:18 AM,"1076","65.8","60","1007"
10/17/2022 8:37:18 AM,"1057","65.8","60","1007"
10/17/2022 8:38:18 AM,"1069","65.8","60","1007"
10/17/2022 8:39:18 AM,"1067","65.7","60","1007"
10/17/2022 8:40:18 AM,"1073","65.8","60","1007"
10/17/2022 8:41:18 AM,"1056","65.8","60","1007"
10/17/2022 8:42:18 AM,"1078","65.8","60","1007"
10/17/2022 8:43:18 AM,"1083","65.7","60","1006"
10/17/2022 8:44:18 AM,"1084","65.8","60","1006"
10/17/2022 8:45:18 AM,"1074","65.8","60","1006"
10/17/2022 8:46:18 AM,"1066","65.8","60","1006"
10/17/2022 8:47:18 AM,"1074","65.8","60","1006"
10/17/2022 8:48:18 AM,"1074","65.8","60","1006"
10/17/2022 8:49:18 AM,"1042","65.8","60","1006"
10/17/2022 8:50:18 AM,"1072","65.8","60","1006"
10/17/2022 8:51:18 AM,"1066","65.8","60","1006"
10/17/2022 8:52:18 AM,"1066","65.8","60","1006"
10/17/2022 8:53:18 AM,"1067","65.7","60","1006"
10/17/2022 8:54:18 AM,"1079","65.8","60","1006"
10/17/2022 8:55:18 AM,"1067","65.8","60","1006"
10/17/2022 8:56:18 AM,"1066","65.8","61","1006"
10/17/2022 8:57:18 AM,"1075","65.8","61","1006"
10/17/2022 8:58:18 AM,"1074","65.8","61","1006"
10/17/2022 8:59:18 AM,"1067","65.8","61","1006"
10/17/2022 9:00:18 AM,"1073","65.8","61","1006"
10/17/2022 9:01:18 AM,"1083","65.8","61","1006"
10/17/2022 9:02:18 AM,"1057","65.8","61","1006"
10/17/2022 9:03:18 AM,"1080","65.8","61","1006"
10/17/2022 9:04:18 AM,"1069","65.8","61","1006"
10/17/2022 9:05:18 AM,"1086","65.8","61","1006"
10/17/2022 9:06:18 AM,"1078","65.8","61","1006"
10/17/2022 9:07:18 AM,"1066","65.8","61","1006"
10/17/2022 9:08:18 AM,"1083","65.8","61","1006"
10/17/2022 9:09:18 AM,"1099","65.8","61","1006"
10/17/2022 9:10:18 AM,"1099","65.8","61","1006"
10/17/2022 9:11:18 AM,"1080","65.8","61","1006"
10/17/2022 9:12:18 AM,"1092","65.8","61","1006"
10/17/2022 9:13:18 AM,"1084","65.8","61","1006"
10/17/2022 9:14:18 AM,"1080","65.8","61","1006"
10/17/2022 9:15:18 AM,"1073","65.8","61","1006"
10/17/2022 9:16:18 AM,"1070","65.8","61","1006"
10/17/2022 9:17:18 AM,"1074","65.8","61","1006"
10/17/2022 9:18:18 AM,"1059","65.8","61","1006"
10/17/2022 9:19:18 AM,"1055","65.8","61","1006"
10/17/2022 9:20:18 AM,"1049","65.8","61","1006"
10/17/2022 9:21:18 AM,"1082","65.8","61","1006"
10/17/2022 9:22:18 AM,"1055","65.8","61","1006"
10/17/2022 9:23:18 AM,"1056","65.8","61","1006"
10/17/2022 9:24:18 AM,"1055","65.8","61","1006"
10/17/2022 9:25:18 AM,"1067","65.8","61","1006"
10/17/2022 9:26:18 AM,"1070","65.8","61","1006"
10/17/2022 9:27:18 AM,"1042","65.8","61","1006"
10/17/2022 9:28:18 AM,"1038","65.8","61","1006"
10/17/2022 9:29:18 AM,"1048","65.8","61","1006"
10/17/2022 9:30:18 AM,"1055","65.8","61","1006"
10/17/2022 9:31:18 AM,"1034","65.8","61","1006"
10/17/2022 9:32:18 AM,"1036","65.8","61","1006"
10/17/2022 9:33:18 AM,"1045","65.8","61","1006"
10/17/2022 9:34:18 AM,"1034","65.8","61","1006"
10/17/2022 9:35:18 AM,"1048","65.8","61","1006"
10/17/2022 9:36:18 AM,"1027","65.8","61","1006"
10/17/2022 9:37:18 AM,"1038","65.8","61","1006"
10/17/2022 9:38:18 AM,"1035","65.8","61","1006"
10/17/2022 9:39:18 AM,"1050","65.7","61","1006"
10/17/2022 9:40:18 AM,"1057","65.7","61","1006"
10/17/2022 9:41:18 AM,"1055","65.7","61","1006"
10/17/2022 9:42:18 AM,"1034","65.8","61","1006"
10/17/2022 9:43:18 AM,"1056","65.7","61","1006"
10/17/2022 9:44:18 AM,"1022","65.7","61","1006"
10/17/2022 9:45:18 AM,"1046","65.7","61","1006"
10/17/2022 9:46:18 AM,"1039","65.7","61","1006"
10/17/2022 9:47:18 AM,"1048","65.7","61","1006"
10/17/2022 9:48:18 AM,"1045","65.7","61","1006"
10/17/2022 9:49:18 AM,"1050","65.8","61","1006"
10/17/2022 9:50:18 AM,"1044","65.7","61","1006"
10/17/2022 9:51:18 AM,"1034","65.7","61","1006"
10/17/2022 9:52:18 AM,"1045","65.7","61","1006"
10/17/2022 9:53:18 AM,"1052","65.7","61","1006"
10/17/2022 9:54:18 AM,"1031","65.8","61","1006"
10/17/2022 9:55:18 AM,"1047","65.8","61","1006"
10/17/2022 9:56:18 AM,"1046","65.7","61","1006"
10/17/2022 9:57:18 AM,"1047","65.7","61","1006"
10/17/2022 9:58:18 AM,"1057","65.7","61","1006"
10/17/2022 9:59:18 AM,"1032","65.7","61","1006"
10/17/2022 10:00:18 AM,"1032","65.7","61","1006"
10/17/2022 10:01:18 AM,"1030","65.7","61","1006"
10/17/2022 10:02:18 AM,"1022","65.7","61","1006"
10/17/2022 10:03:18 AM,"1026","65.7","61","1006"
10/17/2022 10:04:18 AM,"1025","65.7","61","1006"
10/17/2022 10:05:18 AM,"1028","65.7","61","1006"
10/17/2022 10:06:18 AM,"1006","65.7","61","1006"
10/17/2022 10:07:18 AM,"1011","65.7","61","1006"
10/17/2022 10:08:18 AM,"1006","65.7","61","1006"
10/17/2022 10:09:18 AM,"1004","65.7","61","1006"
10/17/2022 10:10:18 AM,"1007","65.6","61","1006"
10/17/2022 10:11:18 AM,"998","65.6","61","1006"
10/17/2022 10:12:18 AM,"992","65.6","61","1006"
10/17/2022 10:13:18 AM,"1011","65.6","61","1006"
10/17/2022 10:14:18 AM,"1006","65.7","61","1006"
10/17/2022 10:15:18 AM,"979","65.6","61","1006"
10/17/2022 10:16:18 AM,"973","65.6","61","1006"
10/17/2022 10:17:18 AM,"995","65.6","61","1006"
10/17/2022 10:18:18 AM,"1008","65.5","61","1006"
10/17/2022 10:19:18 AM,"987","65.6","61","1006"
10/17/2022 10:20:18 AM,"995","65.5","61","1006"
10/17/2022 10:21:18 AM,"984","65.6","61","1006"
10/17/2022 10:22:18 AM,"984","65.5","61","1006"
10/17/2022 10:23:18 AM,"1001","65.5","61","1006"
10/17/2022 10:24:18 AM,"1000","65.6","61","1006"
10/17/2022 10:25:18 AM,"994","65.5","61","1006"
10/17/2022 10:26:18 AM,"983","65.5","61","1006"
10/17/2022 10:27:18 AM,"986","65.5","61","1006"
10/17/2022 10:28:18 AM,"999","65.6","61","1006"
10/17/2022 10:29:18 AM,"974","65.5","61","1006"
10/17/2022 10:30:18 AM,"977","65.5","61","1006"
10/17/2022 10:31:18 AM,"989","65.5","61","1006"
10/17/2022 10:32:18 AM,"964","65.5","61","1006"
10/17/2022 10:33:18 AM,"981","65.5","61","1006"
10/17/2022 10:34:18 AM,"974","65.5","61","1006"
10/17/2022 10:35:18 AM,"989","65.5","61","1006"
10/17/2022 10:36:18 AM,"975","65.5","61","1006"
10/17/2022 10:37:18 AM,"972","65.5","61","1006"
10/17/2022 10:38:18 AM,"978","65.5","61","1006"
10/17/2022 10:39:18 AM,"980","65.5","61","1006"
10/17/2022 10:40:18 AM,"981","65.4","61","1006"
10/17/2022 10:41:18 AM,"971","65.5","61","1006"
10/17/2022 10:42:18 AM,"959","65.4","61","1006"
10/17/2022 10:43:18 AM,"967","65.4","61","1006"
10/17/2022 10:44:18 AM,"963","65.5","61","1006"
10/17/2022 10:45:18 AM,"984","65.4","61","1006"
10/17/2022 10:46:18 AM,"951","65.5","61","1006"
10/17/2022 10:47:18 AM,"966","65.4","61","1006"
10/17/2022 10:48:18 AM,"949","65.4","61","1006"
10/17/2022 10:49:18 AM,"949","65.4","61","1006"
10/17/2022 10:50:18 AM,"962","65.4","61","1006"
10/17/2022 10:51:18 AM,"940","65.4","61","1006"
10/17/2022 10:52:18 AM,"959","65.4","61","1006"
10/17/2022 10:53:18 AM,"967","65.4","61","1006"
10/17/2022 10:54:18 AM,"943","65.5","61","1006"
10/17/2022 10:55:18 AM,"950","65.3","61","1006"
10/17/2022 10:56:18 AM,"945","65.4","61","1006"
10/17/2022 10:57:18 AM,"942","65.3","61","1006"
10/17/2022 10:58:18 AM,"945","65.4","61","1006"
10/17/2022 10:59:18 AM,"947","65.4","61","1006"
10/17/2022 11:00:18 AM,"937","65.4","61","1006"
10/17/2022 11:01:18 AM,"944","65.4","61","1006"
10/17/2022 11:02:18 AM,"923","65.4","61","1006"
10/17/2022 11:03:18 AM,"941","65.4","61","1006"
10/17/2022 11:04:18 AM,"929","65.4","61","1006"
10/17/2022 11:05:18 AM,"952","65.4","61","1006"
10/17/2022 11:06:18 AM,"944","65.4","61","1006"
10/17/2022 11:07:18 AM,"924","65.3","61","1006"
10/17/2022 11:08:18 AM,"946","65.4","61","1006"
10/17/2022 11:09:18 AM,"935","65.4","61","1006"
10/17/2022 11:10:18 AM,"928","65.3","61","1006"
10/17/2022 11:11:18 AM,"942","65.3","61","1006"
10/17/2022 11:12:18 AM,"932","65.4","61","1006"
10/17/2022 11:13:18 AM,"947","65.3","61","1006"
10/17/2022 11:14:18 AM,"941","65.3","61","1006"
10/17/2022 11:15:18 AM,"945","65.3","61","1005"
10/17/2022 11:16:18 AM,"945","65.4","61","1006"
10/17/2022 11:17:18 AM,"929","65.3","61","1006"
10/17/2022 11:18:18 AM,"936","65.3","61","1005"
10/17/2022 11:19:18 AM,"940","65.4","61","1006"
10/17/2022 11:20:18 AM,"939","65.4","61","1005"
10/17/2022 11:21:18 AM,"929","65.3","61","1005"
10/17/2022 11:22:18 AM,"919","65.3","61","1005"
10/17/2022 11:23:18 AM,"928","65.3","61","1005"
10/17/2022 11:24:18 AM,"933","65.3","61","1005"
10/17/2022 11:25:18 AM,"938","65.3","61","1006"
10/17/2022 11:26:18 AM,"929","65.3","61","1005"
10/17/2022 11:27:18 AM,"919","65.3","61","1006"
10/17/2022 11:28:18 AM,"913","65.3","61","1006"
10/17/2022 11:29:18 AM,"923","65.3","61","1006"
10/17/2022 11:30:18 AM,"905","65.3","61","1006"
10/17/2022 11:31:18 AM,"915","65.3","61","1006"
10/17/2022 11:32:18 AM,"926","65.3","61","1006"
10/17/2022 11:33:18 AM,"910","65.3","61","1006"
10/17/2022 11:34:18 AM,"921","65.3","61","1006"
10/17/2022 11:35:18 AM,"924","65.3","61","1006"
10/17/2022 11:36:18 AM,"904","65.4","61","1006"
10/17/2022 11:37:18 AM,"924","65.4","61","1006"
10/17/2022 11:38:18 AM,"921","65.4","61","1006"
10/17/2022 11:39:18 AM,"911","65.3","61","1006"
10/17/2022 11:40:18 AM,"900","65.4","61","1006"
10/17/2022 11:41:18 AM,"929","65.3","61","1006"
10/17/2022 11:42:18 AM,"914","65.3","61","1006"
10/17/2022 11:43:18 AM,"919","65.3","61","1006"
10/17/2022 11:44:18 AM,"919","65.4","61","1006"
10/17/2022 11:45:18 AM,"908","65.3","61","1006"
10/17/2022 11:46:18 AM,"907","65.3","61","1006"
10/17/2022 11:47:18 AM,"904","65.3","61","1006"
10/17/2022 11:48:18 AM,"910","65.3","61","1006"
10/17/2022 11:49:18 AM,"893","65.3","61","1006"
10/17/2022 11:50:18 AM,"914","65.3","61","1006"
10/17/2022 11:51:18 AM,"886","65.3","61","1006"
10/17/2022 11:52:18 AM,"894","65.3","61","1006"
10/17/2022 11:53:18 AM,"911","65.3","61","1006"
10/17/2022 11:54:18 AM,"896","65.3","61","1006"
10/17/2022 11:55:18 AM,"900","65.3","61","1006"
10/17/2022 11:56:18 AM,"900","65.3","61","1006"
10/17/2022 11:57:18 AM,"915","65.3","61","1006"
10/17/2022 11:58:18 AM,"918","65.3","61","1006"
10/17/2022 11:59:18 AM,"898","65.3","61","1006"
10/17/2022 12:00:18 PM,"914","65.4","61","1006"
10/17/2022 12:01:18 PM,"905","65.3","61","1006"
10/17/2022 12:02:18 PM,"901","65.4","61","1006"
10/17/2022 12:03:18 PM,"905","65.4","61","1006"
10/17/2022 12:04:18 PM,"917","65.4","61","1006"
10/17/2022 12:05:18 PM,"899","65.3","61","1006"
10/17/2022 12:06:18 PM,"890","65.4","61","1006"
10/17/2022 12:07:18 PM,"907","65.3","61","1006"
10/17/2022 12:08:18 PM,"899","65.3","61","1005"
10/17/2022 12:09:18 PM,"903","65.3","61","1005"
10/17/2022 12:10:18 PM,"906","65.3","61","1005"
10/17/2022 12:11:18 PM,"895","65.4","61","1005"
10/17/2022 12:12:18 PM,"895","65.3","61","1005"
10/17/2022 12:13:18 PM,"894","65.4","61","1005"
10/17/2022 12:14:18 PM,"897","65.3","61","1005"
10/17/2022 12:15:18 PM,"897","65.3","61","1005"
10/17/2022 12:16:18 PM,"892","65.4","61","1005"
10/17/2022 12:17:18 PM,"879","65.3","61","1005"
10/17/2022 12:18:18 PM,"881","65.3","61","1005"
10/17/2022 12:19:18 PM,"882","65.3","61","1005"
10/17/2022 12:20:18 PM,"871","65.3","61","1005"
10/17/2022 12:21:18 PM,"885","65.3","61","1005"
10/17/2022 12:22:18 PM,"878","65.3","61","1005"
10/17/2022 12:23:18 PM,"884","65.3","61","1005"
10/17/2022 12:24:18 PM,"889","65.3","61","1005"
10/17/2022 12:25:18 PM,"872","65.3","61","1005"
10/17/2022 12:26:18 PM,"896","65.4","61","1005"
10/17/2022 12:27:18 PM,"887","65.3","61","1005"
10/17/2022 12:28:18 PM,"897","65.3","61","1005"
10/17/2022 12:29:18 PM,"898","65.4","61","1005"
10/17/2022 12:30:18 PM,"894","65.3","61","1005"
10/17/2022 12:31:18 PM,"889","65.4","61","1005"
10/17/2022 12:32:18 PM,"880","65.4","61","1005"
10/17/2022 12:33:18 PM,"884","65.3","61","1005"
10/17/2022 12:34:18 PM,"864","65.3","61","1005"
10/17/2022 12:35:18 PM,"873","65.3","61","1005"
10/17/2022 12:36:18 PM,"862","65.3","61","1005"
10/17/2022 12:37:18 PM,"886","65.3","61","1005"
10/17/2022 12:38:18 PM,"891","65.3","61","1005"
10/17/2022 12:39:18 PM,"868","65.3","61","1005"
10/17/2022 12:40:18 PM,"888","65.3","61","1005"
10/17/2022 12:41:18 PM,"873","65.3","61","1005"
10/17/2022 12:42:18 PM,"882","65.3","61","1005"
10/17/2022 12:43:18 PM,"878","65.4","61","1005"
10/17/2022 12:44:18 PM,"877","65.3","61","1005"
10/17/2022 12:45:18 PM,"872","65.4","61","1005"
10/17/2022 12:46:18 PM,"872","65.3","61","1005"
10/17/2022 12:47:18 PM,"875","65.3","61","1005"
10/17/2022 12:48:18 PM,"881","65.3","61","1005"
10/17/2022 12:49:18 PM,"872","65.3","61","1005"
10/17/2022 12:50:18 PM,"889","65.3","61","1005"
10/17/2022 12:51:18 PM,"865","65.3","61","1005"
10/17/2022 12:52:18 PM,"874","65.3","61","1005"
10/17/2022 12:53:18 PM,"890","65.3","61","1005"
10/17/2022 12:54:18 PM,"881","65.3","61","1005"
10/17/2022 12:55:18 PM,"877","65.3","61","1005"
10/17/2022 12:56:18 PM,"870","65.3","61","1005"
10/17/2022 12:57:18 PM,"872","65.3","61","1005"
10/17/2022 12:58:18 PM,"863","65.3","61","1005"
10/17/2022 12:59:18 PM,"872","65.3","61","1005"
10/17/2022 1:00:18 PM,"867","65.3","61","1005"
10/17/2022 1:01:18 PM,"873","65.3","61","1005"
10/17/2022 1:02:18 PM,"879","65.3","61","1005"
10/17/2022 1:03:18 PM,"867","65.3","61","1005"
10/17/2022 1:04:18 PM,"880","65.3","61","1005"
10/17/2022 1:05:18 PM,"866","65.4","61","1005"
10/17/2022 1:06:18 PM,"887","65.4","61","1005"
10/17/2022 1:07:18 PM,"892","65.4","61","1005"
10/17/2022 1:08:18 PM,"874","65.4","61","1005"
10/17/2022 1:09:18 PM,"883","65.4","61","1005"
10/17/2022 1:10:18 PM,"873","65.4","61","1005"
10/17/2022 1:11:18 PM,"875","65.4","61","1005"
10/17/2022 1:12:18 PM,"886","65.4","61","1005"
10/17/2022 1:13:18 PM,"882","65.4","61","1005"
10/17/2022 1:14:18 PM,"878","65.5","61","1005"
10/17/2022 1:15:18 PM,"865","65.5","61","1005"
10/17/2022 1:16:18 PM,"868","65.4","61","1005"
10/17/2022 1:17:18 PM,"856","65.4","61","1005"
10/17/2022 1:18:18 PM,"876","65.4","61","1005"
10/17/2022 1:19:18 PM,"873","65.4","61","1005"
10/17/2022 1:20:18 PM,"892","65.4","61","1004"
10/17/2022 1:21:18 PM,"887","65.4","61","1004"
10/17/2022 1:22:18 PM,"883","65.4","61","1004"
10/17/2022 1:23:18 PM,"871","65.4","61","1004"
10/17/2022 1:24:18 PM,"880","65.4","61","1004"
10/17/2022 1:25:18 PM,"881","65.4","61","1004"
10/17/2022 1:26:18 PM,"886","65.4","61","1004"
10/17/2022 1:27:18 PM,"886","65.3","61","1004"
10/17/2022 1:28:18 PM,"887","65.3","61","1004"
10/17/2022 1:29:18 PM,"899","65.3","61","1004"
10/17/2022 1:30:18 PM,"890","65.3","61","1004"
10/17/2022 1:31:18 PM,"894","65.4","61","1004"
10/17/2022 1:32:18 PM,"890","65.3","61","1004"
10/17/2022 1:33:18 PM,"886","65.3","61","1004"
10/17/2022 1:34:18 PM,"884","65.4","61","1004"
10/17/2022 1:35:18 PM,"894","65.3","61","1004"
10/17/2022 1:36:18 PM,"904","65.4","61","1004"
10/17/2022 1:37:18 PM,"886","65.4","61","1004"
10/17/2022 1:38:18 PM,"862","65.4","61","1004"
10/17/2022 1:39:18 PM,"882","65.4","61","1004"
